Valor_de_mercado,Valor_de_firma,Patrimônio_Líquido,Nº_total_de_papeis,Ativos,Ativo_Circulante,Dívida_Bruta,Dívida_Líquida,Disponibilidade,Tag_Along,Segmento_de_Listagem,Free_Float,Setor,Segmento,Papel
2424342000,3021734000,1764055000,199534000,3528495000,2701999000,713734000,597392000,116342000,100.00,Novo_Mercado,37.00,Consumo_Cíclico,Incorporações,LAVV3
2269353000,4813982000,3314057000,144177000,10693230000,6823276000,4258107000,2544629000,1713478000,100.00,Novo_Mercado,99.76,Bens_Industriais,Material_Rodoviário,TUPY3
1191309000,1155376000,593034000,159907000,2558534000,641567000,402584000,-35933000,438517000,100.00,Novo_Mercado,47.07,Financeiro,Corretoras_de_Seguros,WIZC3
2229866000,2297767000,2174397000,179393000,3431925000,1647217000,510000000,67901000,442099000,100.00,Nível_1,16.55,Saúde,Serviços_Médicos._Hospitalares._Análises_e_Diagnósticos,BLAU3
1368547000,1778008000,1220080000,362049000,2320127000,650118000,828800000,409461000,419339000,100.00,Nível_1,24.96,Telecomunicações,Telecomunicações,FIQE3
3830332000,4537322000,886641000,135539000,3712264000,2279545000,1031936000,706990000,324946000,100.00,Novo_Mercado,39.00,Consumo_Cíclico,Automóveis_e_Motocicletas,LEVE3
1714842000,1194403000,1163227000,87003000,1627717000,1080296000,-,-520439000,520439000,100.00,Novo_Mercado,93.58,Tecnologia_da_Informação,Programas_e_Serviços,BMOB3
3965052000,5484374000,771834000,82950000,3387080000,882969000,1929291000,1519322000,409969000,100.00,Novo_Mercado,55.82,Utilidade_Pública,Água_e_Saneamento,ORVR3
674500000,673618000,815219000,206269000,2489038000,1924364000,349700000,-882000,350582000,100.00,Novo_Mercado,92.04,Consumo_Cíclico,Incorporações,MELK3
958236000,1701791000,1519081000,275355000,4345707000,1005332000,1118605000,743555000,375050000,100.00,Novo_Mercado,38.45,Consumo_Cíclico,Restaurante_e_Similares,ZAMP3
1092846000,1830101000,1251871000,128721000,3410743000,949512000,1054191000,737255000,316936000,100.00,Novo_Mercado,40.60,Consumo_Cíclico,Serviços_Educacionais,SEER3
1848230000,2358053000,1557200000,364542000,4806949000,1098451000,1322500000,509823000,812677000,100.00,Nível_1,12.39,Consumo_Cíclico,Serviços_Educacionais,CSED3
562537000,1571416000,315773000,140986000,3611335000,1347152000,1420921000,1008879000,412042000,100.00,Novo_Mercado,100.00,Bens_Industriais,Produtos_para_Construção,PTBL3
-,-15269640000,796100000,314987000,15457570000,15295630000,,,15269640000,100.00,Nível_2,44.99,Financeiro,Bancos,BRBI11
1686074000,2466661000,1485017000,382329000,4377367000,1518855000,1451000000,780587000,670413000,100.00,Nível_1,28.41,Bens_Industriais,Máquinas_e_Equipamentos_de_Construção_e_Agrícolas,MATD3
34300000,1019560000,-758373000,35361000,1232160000,186900000,1007110000,985260000,21850000,100.00,Novo_Mercado,99.89,Tecnologia_da_Informação,Programas_e_Serviços,SEQL3
10437392000,15198011000,12036700000,1511205000,24877802000,3383387000,6609243000,4760619000,1848624000,100.00,Nível_2,79.97,Utilidade_Pública,Água_e_Saneamento,SAPR3
2686024000,3869407000,1487244000,234178000,3893625000,1387389000,1899289000,1183383000,715906000,0.10,Novo_Mercado,72.98,Bens_Industriais,Serviços_Diversos,MILS3
401179000,954688000,867856000,361423000,2295822000,1060660000,762700000,553509000,209191000,100.00,Nível_1,52.20,Financeiro,Outros,ESPA3
22407148000,50292564000,10192494000,6179682000,60335243000,15144906000,35968169000,27885416000,8082753000,100.00,Nível_2,63.92,Materiais_Básicos,Papel_e_Celulose,KLBN3
1362000000,1607707000,1885178000,200000000,5148045000,4176704000,1113083000,245707000,867376000,100.00,Novo_Mercado,97.15,Consumo_Cíclico,Incorporações,EVEN3
1783540000,3873780000,3740220000,87859000,7166963000,1512564000,2370934000,2090240000,280694000,100.00,Novo_Mercado,57.32,Financeiro,Exploração_de_Imóveis,LOGG3
1498034000,7921450000,1791174000,286431000,12583655000,4679352000,8319693000,6423416000,1896277000,100.00,Novo_Mercado,22.06,Bens_Industriais,Transporte_Rodoviário,JSLG3
1233750000,2400776000,944797000,199959000,2915946000,953826000,1589000000,1167026000,421974000,100.00,Nível_1,37.82,Utilidade_Pública,Água_e_Saneamento,OPCT3
9395758000,10752642000,4175411000,1136271000,9494733000,5717711000,3311553000,1356884000,1954669000,100.00,Nível_2,76.12,Bens_Industriais,Material_Rodoviário,POMO3
895166000,1739440000,1336385000,123812000,5370605000,3738630000,1090840000,844274000,246566000,100.00,Novo_Mercado,73.46,Saúde,Medicamentos_e_Outros_Produtos,PFRM3
1811038000,1766826000,1750538000,81836000,2949027000,1516904000,598000000,-44212000,642212000,100.00,Novo_Mercado,95.08,Bens_Industriais,Serviços_Diversos,VLID3
700811000,1141950000,343979000,46720000,1413379000,795229000,801600000,441139000,360461000,100.00,Novo_Mercado,94.42,Bens_Industriais,Serviços_Diversos,PRNR3
1397006000,2415276000,1245825000,150377000,3174997000,1788283000,1222620000,1018270000,204350000,0.00,Tradicional,47.41,Saúde,Medicamentos_e_Outros_Produtos,PNVL3
8102100000,8122552000,7956184000,339000000,12808810000,5918383000,2308510000,20452000,2288058000,100.00,Novo_Mercado,19.58,Consumo_não_Cíclico,Alimentos_Diversos,MDIA3
729022000,946104000,628625000,150314000,985798000,621800000,235355000,217082000,18273000,100.00,Nível_1,31.87,Consumo_não_Cíclico,Agricultura,VITT3
1143199000,2573047000,1537556000,438007000,4095519000,725797000,1886004000,1429848000,456156000,100.00,Nível_1,20.04,Telecomunicações,Telecomunicações,BRST3
101200000,1447887000,1995251000,6728000,4938033000,2896685000,1503382000,1346687000,156695000,100.00,Novo_Mercado,99.82,Consumo_Cíclico,Incorporações,GFSA3
33140620000,43682734000,27914455000,2861781000,63901931000,15471501000,15242574000,10542114000,4700460000,80.00,Nível_1,81.34,Utilidade_Pública,Energia_Elétrica,CMIG3
735117000,1263357000,1221272000,93170000,2509206000,1498555000,774712000,528240000,246472000,100.00,Novo_Mercado,53.55,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,ROMI3
419398000,2577083000,2262546000,37886000,8857789000,5254872000,2956500000,2157685000,798815000,100.00,Novo_Mercado,0.00,Consumo_Cíclico,Automóveis_e_Motocicletas,AMOB3
353938000,1773873000,2040586000,103188000,5127447000,502409000,1570323000,1419935000,150388000,100.00,Nível_1,47.14,Financeiro,Intermediação_Imobiliária,HBRE3
400087000,1444812000,758413000,372183000,3160866000,375943000,1145868000,1044725000,101143000,100.00,Nível_2,23.70,Utilidade_Pública,Energia_Elétrica,RNEW4
897382000,861714000,999766000,109310000,1623970000,1064596000,242362000,-35668000,278030000,100.00,Tradicional,99.67,Materiais_Básicos,Petroquímicos,DEXP3
126920000,5323065000,-6411198000,80329000,1584101000,368087000,5232439000,5196145000,36294000,100.00,Novo_Mercado,100.00,Materiais_Básicos,Artefatos_de_Cobre,PMAM3
115984702000,119810702000,85938000000,10993810000,110639000000,12196000000,11262000000,3826000000,7436000000,80.00,Nível_1,65.74,Financeiro,Holdings_Diversificadas,ITSA3
1199501000,3052102000,2608606000,134172000,5941959000,955758000,2433752000,1852601000,581151000,100.00,Novo_Mercado,0.00,Consumo_Cíclico,Serviços_Educacionais,VTRU3
923846000,2076257000,1369922000,115625000,3584613000,620091000,1489437000,1152411000,337026000,100.00,Nível_1,31.01,Telecomunicações,Telecomunicações,DESK3
29700044000,35945461000,1315481000,1670418000,17179562000,7591941000,11188123000,6245417000,4942706000,100.00,Novo_Mercado,33.34,Utilidade_Pública,Água_e_Saneamento,AMBP3
266495000,1773447000,111006000,62120000,2105580000,819003000,1619666000,1506952000,112714000,100.00,Nível_1,57.08,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,AERI3
244635000,356180000,795309000,61776000,1303584000,520496000,137252000,111545000,25707000,100.00,Nível_1,98.69,Bens_Industriais,Produtos_para_Construção,ETER3
11451133000,20902109000,7297942000,1033496000,21030240000,3119982000,10253596000,9450976000,802620000,100.00,Nível_2,63.44,Utilidade_Pública,Energia_Elétrica,TAEE4
13976027000,14072818000,484021000,946244000,829401000,572265000,147231000,96791000,50440000,0.00,Novo_Mercado,5.66,Consumo_Cíclico,Vestuário,TFCO4
2082420000,3673424000,2169898000,102683000,3971666000,1253482000,1672225000,1591004000,81221000,100.00,Novo_Mercado,62.15,Consumo_não_Cíclico,Agricultura,AGRO3
2929000,197719000,-3363555000,13948000,529726000,334964000,213302000,194790000,18512000,100.00,Novo_Mercado,99.95,Consumo_Cíclico,Incorporações,PDGR3
5997778000,6968462000,2649664000,113173000,7280912000,2862549000,2451459000,970684000,1480775000,0.00,Tradicional,55.28,Materiais_Básicos,Químicos_Diversos,UNIP6
98328655000,98328655000,122271222000,7498531000,1240333567000,264400814000,,,24371817000,100.00,Nível_1,9.88,Financeiro,Bancos,SANB3
6529962000,4767748000,2738894000,1502786000,10054264000,6925890000,1113194000,-1762214000,2875408000,0.00,Tradicional,100.00,Consumo_Cíclico,Eletrodomésticos,WHRL4
6053954000,5342143000,8667966000,393096000,8794484000,711811000,-,-711811000,711811000,80.00,Nível_1,71.57,Financeiro,Holdings_Diversificadas,BRAP3
387662000,329893000,307565000,42275000,385877000,193730000,2606000,-57769000,60375000,0.00,Tradicional,49.84,Consumo_Cíclico,Calçados,CAMB3
636685000,748049000,287288000,513456000,2044038000,570564000,120600000,111364000,9236000,0.10,Novo_Mercado,46.13,Consumo_Cíclico,Tecidos._Vestuário_e_Calçados,AMAR3
98328655000,98328655000,122271222000,7498531000,1240333567000,264400814000,,,24371817000,100.00,Nível_1,9.88,Financeiro,Bancos,SANB4
1151430000,1507192000,1500216000,186617000,3117847000,2618507000,878402000,355762000,522640000,100.00,Novo_Mercado,38.37,Consumo_Cíclico,Incorporações,TRIS3
199198000,122424000,223685000,147554000,412961000,126365000,-,-76774000,76774000,100.00,Tradicional,70.66,Financeiro,Intermediação_Imobiliária,LPSB3
400087000,1444812000,758413000,372183000,3160866000,375943000,1145868000,1044725000,101143000,100.00,Nível_2,23.70,Utilidade_Pública,Energia_Elétrica,RNEW3
11451133000,20902109000,7297942000,1033496000,21030240000,3119982000,10253596000,9450976000,802620000,100.00,Nível_2,63.44,Utilidade_Pública,Energia_Elétrica,TAEE3
314677000,413224000,337052000,22500000,644494000,276196000,108730000,98547000,10183000,0.00,Tradicional,59.77,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,EALT4
1593397000,2178251000,2652996000,92619000,4854633000,1916220000,1051569000,584854000,466715000,0.00,Nível_1,56.01,Materiais_Básicos,Madeira,EUCA4
6302556000,8071377000,4177323000,1214491000,7791679000,1940835000,3367008000,1768821000,1598187000,0.00,Tradicional,55.81,Financeiro,Exploração_de_Imóveis,IGTI3
42364000,42360000,-19381000,31822000,46651000,15417000,-,-4000,4000,0.00,Tradicional,61.28,Bens_Industriais,Material_Rodoviário,RCSL3
669867000,1205749000,1268179000,126634000,2537349000,1463280000,746276000,535882000,210394000,100.00,Nível_2,59.85,Bens_Industriais,Armas_e_Munições,TASA3
383355000,395651000,408423000,64106000,685591000,456230000,101307000,12296000,89011000,100.00,Novo_Mercado,38.44,Consumo_Cíclico,Acessórios,TECN3
717288000,702228000,494617000,41800000,708661000,207869000,63071000,-15060000,78131000,100.00,Novo_Mercado,44.32,Bens_Industriais,Serviços_Diversos,CSUD3
299836000,561659000,944000,260509000,921921000,497143000,377859000,261823000,116036000,0.00,Tradicional,100.00,Consumo_não_Cíclico,Produtos_de_Limpeza,BOBR4
764699000,901294000,1601675000,94058000,3434695000,2431512000,474678000,136595000,338083000,100.00,Novo_Mercado,29.32,Telecomunicações,Telecomunicações,ALLD3
181631000,174290000,36928000,47609000,51611000,18457000,-,-7341000,7341000,0.00,Tradicional,11.43,Financeiro,Outros,FICT3
648901000,1529759000,346060000,217024000,2452535000,395495000,1050418000,880858000,169560000,100.00,Novo_Mercado,40.85,Bens_Industriais,Serviços_Diversos,ALPK3
239899000,95292000,662855000,64663000,1503583000,729874000,-,-144607000,144607000,100.00,Nível_1,32.77,Telecomunicações,Telecomunicações,LVTC3
31567113000,40683622000,54922968000,2028194000,86854070000,33306852000,18090359000,9116509000,8973850000,100.00,Nível_1,58.69,Materiais_Básicos,Siderurgia,GGBR3
225182000,228205000,902299000,50602000,1893442000,620355000,34022000,3023000,30999000,0.10,Novo_Mercado,32.87,Saúde,Medicamentos_e_Outros_Produtos,DMVF3
241138000,120932000,447975000,9140000,597496000,217106000,16823000,-120206000,137029000,100.00,Novo_Mercado,43.09,Tecnologia_da_Informação,Programas_e_Serviços,NGRD3
4035638000,3980853000,6691275000,56058000,56724338000,20381734000,,,54785000,0.00,Tradicional,2.99,Financeiro,Bancos,BAZA3
7137231000,43248231000,-4236000000,797207000,95422000000,34101000000,49140000000,36111000000,13029000000,100.00,Nível_1,34.97,Materiais_Básicos,Petroquímicos,BRKM3
8970528000,18073098000,19373882000,993705000,86914266000,33366538000,18090359000,9102570000,8987789000,100.00,Nível_1,70.19,Materiais_Básicos,Siderurgia,GOAU3
195628000,152776000,-6919006000,67691000,9083407000,8619665000,1075000,-42852000,43927000,0.00,Tradicional,33.27,Petróleo._Gás_e_Biocombustíveis,Exploração._Refino_e_Distribuição,RPMG3
22313518000,50392477000,17989297000,2289424000,78311361000,18160049000,36663576000,28078959000,8584617000,100.00,Nível_2,71.31,Utilidade_Pública,Energia_Elétrica,ENGI3
50273000,228730000,121242000,43716000,503978000,144657000,180813000,178457000,2356000,100.00,Novo_Mercado,82.71,Petróleo._Gás_e_Biocombustíveis,Equipamentos_e_Serviços,LUPA3
90538000,148404000,186424000,66086000,389469000,125033000,110447000,57866000,52581000,100.00,Novo_Mercado,43.14,Consumo_Cíclico,Móveis,UCAS3
2686720000,2686720000,2285400000,315912000,38111468000,7661499000,,,7661499000,100.00,Tradicional,4.59,Financeiro,Bancos,BEES3
43144000,13495000,128542000,6741000,399314000,228399000,69000000,-29649000,98649000,100.00,Novo_Mercado,49.34,Consumo_Cíclico,Produção_de_Eventos_e_Shows,SHOW3
86621000,268791000,123253000,79469000,689156000,465018000,319617000,182170000,137447000,0.00,Tradicional,44.31,Financeiro,Serviços_Financeiros_Diversos,PDTC3
120735000,569233000,378640000,73619000,1255109000,451633000,593099000,448498000,144601000,100.00,Novo_Mercado,61.24,Consumo_Cíclico,Incorporações,TCSA3
293754000,267899000,186999000,40021000,204495000,58580000,2423000,-25855000,28278000,100.00,Nível_1,25.54,Telecomunicações,Telecomunicações,TRAD3
10058777000,19010105000,8518976000,988880000,31173683000,6413410000,12629526000,8951328000,3678198000,100.00,Nível_2,34.43,Utilidade_Pública,Energia_Elétrica,ALUP4
219199000,22374000,-1087647000,53857000,2905046000,2071916000,24916000,-196825000,221741000,100.00,Novo_Mercado,10.02,Materiais_Básicos,Fertilizantes_e_Defensivos,FHER3
182735000,10030791000,-14660023000,330121000,19644491000,5242607000,11291004000,9848056000,1442948000,80.00,Nível_1,90.04,Telecomunicações,Telecomunicações,OIBR4
593829000,1137113000,1074975000,118292000,2859006000,734367000,665554000,543284000,122270000,100.00,Novo_Mercado,6.19,Saúde,Serviços_Médicos._Hospitalares._Análises_e_Diagnósticos,AALR3
65386000,51020000,54645000,14860000,69038000,17303000,-,-14366000,14366000,0.00,Tradicional,12.92,Financeiro,Holdings_Diversificadas,EPAR3
2288240000,9111268000,3105147000,329330000,18121825000,9863134000,9094745000,6823028000,2271717000,80.00,Nível_1,60.10,Bens_Industriais,Material_Rodoviário,RAPT3
41057000,51771000,42690000,13244000,110958000,78754000,13177000,10714000,2463000,100.00,Tradicional,24.56,Materiais_Básicos,Fertilizantes_e_Defensivos,NUTR3
205457000,-87714000,293687000,50855000,313039000,305396000,725000,-293172000,293897000,100.00,Novo_Mercado,30.40,Bens_Industriais,Serviços_Diversos,REAG3
73127000,1000192000,-1449448000,44605000,932845000,96883000,927512000,927065000,447000,0.00,Tradicional,85.61,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,INEP3
177320000,1470055000,883078000,44000000,2721127000,174268000,1357406000,1292735000,64671000,100.00,Novo_Mercado,42.11,Bens_Industriais,Exploração_de_Rodovias,TPIS3
73127000,1000192000,-1449448000,44605000,932845000,96883000,927512000,927065000,447000,0.00,Tradicional,85.61,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,INEP4
1107745000,-189125000,1467590000,93597000,4110149000,1917418000,11469000,-1296871000,1308340000,0.00,Tradicional,3.43,Telecomunicações,Telecomunicações,TELB4
906916000,909481000,250993000,126841000,448163000,222814000,115134000,2565000,112569000,0.00,Tradicional,56.32,Saúde,Medicamentos_e_Outros_Produtos,BIOM3
1036384000,2024721000,1533968000,57737000,2754734000,693534000,1158237000,988337000,169900000,0.10,Nível_1,38.65,Financeiro,Exploração_de_Imóveis,SCAR3
104023000,1356975000,-2009675000,16969000,3488816000,1723009000,1504664000,1252952000,251712000,100.00,Nível_1,37.28,Consumo_não_Cíclico,Agricultura,AGXY3
10058777000,19010105000,8518976000,988880000,31173683000,6413410000,12629526000,8951328000,3678198000,100.00,Nível_2,34.43,Utilidade_Pública,Energia_Elétrica,ALUP3
3070744000,2903359000,3858141000,363046000,68816798000,62441141000,,,167385000,0.00,Tradicional,11.55,Financeiro,Bancos,BSLI4
1066194000,1163763000,729614000,96226000,955762000,60644000,102807000,97569000,5238000,100.00,Novo_Mercado,54.36,Consumo_não_Cíclico,Agricultura,LAND3
3013349000,8429431000,5245554000,119202000,15178531000,3042076000,5600630000,5416082000,184548000,0.00,Tradicional,36.51,Utilidade_Pública,Energia_Elétrica,COCE5
79703000,68096000,-247366000,13283000,188488000,66164000,57566000,-11607000,69173000,100.00,Nível_1,29.51,Financeiro,Outros,DOTZ3
2686720000,2686720000,2285400000,315912000,38111468000,7661499000,,,7661499000,100.00,Tradicional,4.59,Financeiro,Bancos,BEES4
3070744000,2903359000,3858141000,363046000,68816798000,62441141000,,,167385000,0.00,Tradicional,11.55,Financeiro,Bancos,BSLI3
18478000,286354000,-39186000,12318000,820667000,752892000,273098000,267876000,5222000,0.00,Tradicional,0.82,Consumo_Cíclico,Incorporações,JFEN3
293570000,435035000,529743000,48046000,1063020000,594884000,386759000,141464000,245294000,80.00,Tradicional,66.52,Consumo_Cíclico,Fios_e_Tecidos,PTNT4
534977000,329234000,947333000,20082000,1329388000,597007000,-,-205743000,205743000,100.00,Tradicional,56.04,Consumo_Cíclico,Tecidos._Vestuário_e_Calçados,CGRA4
9208183000,16028183000,2333000000,193759000,12292000000,3208000000,7408000000,6820000000,588000000,0.00,Tradicional,0.32,Utilidade_Pública,Energia_Elétrica,EKTR4
1107745000,-189125000,1467590000,93597000,4110149000,1917418000,11469000,-1296871000,1308340000,0.00,Tradicional,3.43,Telecomunicações,Telecomunicações,TELB3
653222000,951240000,1029438000,114000000,1646867000,482476000,341109000,298018000,43091000,100.00,Novo_Mercado,96.56,Consumo_Cíclico,Tecidos._Vestuário_e_Calçados,VSTE3
7996000,6925268000,-8657561000,3148000,1392447000,11034000,6919723000,6917272000,2451000,100.00,Novo_Mercado,50.58,Petróleo._Gás_e_Biocombustíveis,Equipamentos_e_Serviços,OSXB3
167497000,128337000,250920000,6072000,416670000,235610000,15500000,-39160000,54660000,0.00,Tradicional,23.31,Bens_Industriais,Material_Rodoviário,RSUL4
12713752000,17015618000,5385613000,2213527000,17298861000,5686944000,6864733000,4301866000,2562867000,0.00,Tradicional,2.12,Utilidade_Pública,Energia_Elétrica,EQPA3
3709938000,3709938000,1901446000,104831000,27155138000,20962816000,,,4171744000,0.00,Tradicional,46.32,Financeiro,Bancos,BMEB4
196493265000,196493265000,59778576000,11506119000,499233657000,432383243000,,,1593059000,0.10,Nível_1,29.94,Financeiro,Bancos,BPAC5
22313518000,50392477000,17989297000,2289424000,78311361000,18160049000,36663576000,28078959000,8584617000,100.00,Nível_2,71.31,Utilidade_Pública,Energia_Elétrica,ENGI4
196493265000,196493265000,59778576000,11506119000,499233657000,432383243000,,,1593059000,100.00,Nível_1,29.94,Financeiro,Bancos,BPAC3
51020000,-49286000,221569000,11091000,299609000,173068000,10190000,-100307000,110497000,100.00,Nível_1,99.66,Consumo_Cíclico,Utensílios_Domésticos,WEST3
534977000,329234000,947333000,20082000,1329388000,597007000,-,-205743000,205743000,100.00,Tradicional,56.04,Consumo_Cíclico,Tecidos._Vestuário_e_Calçados,CGRA3
6529962000,4767748000,2738894000,1502786000,10054264000,6925890000,1113194000,-1762214000,2875408000,0.00,Tradicional,100.00,Consumo_Cíclico,Eletrodomésticos,WHRL3
1144258000,1343972000,635559000,53949000,1267420000,774331000,348216000,199714000,148502000,100.00,Novo_Mercado,42.94,Saúde,Medicamentos_e_Outros_Produtos,OFSA3
3933364000,7395572000,3863834000,38571000,13428170000,4261138000,4217531000,3462208000,755323000,0.10,Nível_2,75.46,Utilidade_Pública,Energia_Elétrica,CLSC4
2843098000,2577052000,1231320000,36947000,2153688000,631782000,-,-266046000,266046000,0.00,Tradicional,60.06,Utilidade_Pública,Energia_Elétrica,EMAE4
31460000,32493000,142168000,38366000,278798000,118084000,20670000,1033000,19637000,100.00,Novo_Mercado,99.37,Consumo_Cíclico,Incorporações,VIVR3
2735352000,4078357000,1011711000,107058000,3943778000,1034370000,1678042000,1343005000,335037000,100.00,Novo_Mercado,24.26,Bens_Industriais,Transporte_Hidroviário,LOGN3
1440067000,758142000,1115017000,72081000,1529712000,874610000,-,-681925000,681925000,0.00,Tradicional,19.85,Utilidade_Pública,Energia_Elétrica,CEBR3
472958000,343012000,589725000,29018000,871385000,539930000,9777000,-129946000,139723000,0.00,Tradicional,28.36,Materiais_Básicos,Químicos_Diversos,CRPG5
4553202000,4553202000,10568980000,408974000,151511198000,2298020000,,,2298015000,80.00,Nível_1,50.61,Financeiro,Bancos,BRSR3
168269000,731622000,9319000,5783000,777139000,371746000,623545000,563353000,60192000,0.00,Tradicional,49.03,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,MGEL4
5997778000,6968462000,2649664000,113173000,7280912000,2862549000,2451459000,970684000,1480775000,80.00,Tradicional,55.28,Materiais_Básicos,Químicos_Diversos,UNIP3
332061000,767643000,-86998000,195330000,1389110000,539423000,667004000,435582000,231422000,100.00,Novo_Mercado,21.36,Consumo_Cíclico,Incorporações,AVLL3
1440067000,758142000,1115017000,72081000,1529712000,874610000,-,-681925000,681925000,0.00,Tradicional,19.85,Utilidade_Pública,Energia_Elétrica,CEBR5
11001992000,26082992000,8461000000,262096000,31978000000,5329000000,15533000000,15081000000,452000000,0.00,Tradicional,1.01,Utilidade_Pública,Energia_Elétrica,CEEB3
9208183000,16028183000,2333000000,193759000,12292000000,3208000000,7408000000,6820000000,588000000,0.00,Tradicional,0.32,Utilidade_Pública,Energia_Elétrica,EKTR3
22789000,198987000,230512000,25260000,632088000,192847000,209949000,176198000,33751000,0.00,Tradicional,56.36,Consumo_Cíclico,Fios_e_Tecidos,CTSA4
180413000,180435000,-300501000,7100000,380495000,214596000,86000,22000,64000,0.00,Tradicional,42.32,Consumo_não_Cíclico,Carnes_e_Derivados,MNPR3
9958000,1577000,-50521000,2655000,36116000,20513000,1307000,-8381000,9688000,100.00,Novo_Mercado,39.11,Financeiro,Exploração_de_Imóveis,NEXP3
1593397000,2178251000,2652996000,92619000,4854633000,1916220000,1051569000,584854000,466715000,80.00,Nível_1,56.01,Materiais_Básicos,Madeira,EUCA3
596670000,596670000,810042000,18558000,11725046000,6203696000,,,83924000,100.00,Tradicional,8.54,Financeiro,Bancos,BGIP4
1440067000,758142000,1115017000,72081000,1529712000,874610000,-,-681925000,681925000,0.00,Tradicional,19.85,Utilidade_Pública,Energia_Elétrica,CEBR6
3394562000,3584085000,1691658000,94433000,3516604000,643925000,634192000,189523000,444669000,0.00,Tradicional,3.81,Utilidade_Pública,Energia_Elétrica,GEPA4
16384334000,28666127000,20601977000,658883000,43946662000,6605421000,14112054000,12281793000,1830261000,80.00,Nível_1,64.18,Utilidade_Pública,Energia_Elétrica,ISAE3
214414000,170488000,130425000,5222000,189876000,101279000,836000,-43926000,44762000,0.00,Tradicional,28.89,Consumo_não_Cíclico,Carnes_e_Derivados,BAUH4
5466922000,5260473000,4051629000,683062000,6381470000,3126144000,892197000,-206449000,1098646000,80.00,Nível_1,27.74,Consumo_Cíclico,Calçados,ALPA3
400087000,1444812000,758413000,372183000,3160866000,375943000,1145868000,1044725000,101143000,100.00,Nível_2,23.70,Utilidade_Pública,Energia_Elétrica,RNEW11
182280000,119567000,182554000,9800000,281464000,205795000,15706000,-62713000,78419000,0.00,Tradicional,34.89,Saúde,Equipamentos,BALM4
897382000,861714000,999766000,109310000,1623970000,1064596000,242362000,-35668000,278030000,100.00,Tradicional,99.67,Materiais_Básicos,Petroquímicos,DEXP4
98044000,562969202000,220547000,43769000,1333119000,652889000,562899000000,562871158000,27842000,100.00,Novo_Mercado,34.36,Consumo_Cíclico,Incorporações,RDNI3
16220631000,23570291000,1420183000,132520000,14028666000,3690806000,8492910000,7349660000,1143250000,0.00,Nível_1,0.86,Utilidade_Pública,Gás,CGAS5
1555905000,1012408000,990925000,12251000,2118864000,1279671000,669026000,-543497000,1212523000,0.00,Tradicional,4.60,Financeiro,Holdings_Diversificadas,MOAR3
13337243000,26451507000,4157525000,2110323000,30093911000,7964589000,16122120000,13114264000,3007856000,0.00,Tradicional,0.25,Utilidade_Pública,Energia_Elétrica,REDE3
314677000,413224000,337052000,22500000,644494000,276196000,108730000,98547000,10183000,0.00,Tradicional,59.77,Bens_Industriais,Máquinas_e_Equipamentos_Industriais,EALT3
472958000,343012000,589725000,29018000,871385000,539930000,9777000,-129946000,139723000,0.00,Tradicional,28.36,Materiais_Básicos,Químicos_Diversos,CRPG3
3039000,3038000,-6470000,918000,774000,1000,-,-1000,1000,0.00,Tradicional,3.89,Financeiro,Outros,MAPT4
22789000,198987000,230512000,25260000,632088000,192847000,209949000,176198000,33751000,0.00,Tradicional,56.36,Consumo_Cíclico,Fios_e_Tecidos,CTSA3
41558000,393216000,-972058000,20272000,503144000,252399000,379602000,351658000,27944000,100.00,Novo_Mercado,94.94,Consumo_Cíclico,Incorporações,RSID3
82783000,50538000,-81020000,18372000,522192000,102363000,880000,-32245000,33125000,0.00,Tradicional,13.95,Consumo_Cíclico,Hotelaria,HOOT4
16620000,-11365000,-50772000,11900000,67153000,59894000,20754000,-27985000,48739000,0.00,Tradicional,75.75,Bens_Industriais,Produtos_para_Construção,HAGA4
545956000,477315000,324623000,2947000,409993000,243570000,2178000,-68641000,70819000,0.00,Tradicional,31.65,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,TKNO4
513450000,361839000,464622000,8789000,554426000,422753000,16085000,-151611000,167696000,0.00,Tradicional,34.76,Bens_Industriais,Máquinas_e_Equipamentos_de_Construção_e_Agrícolas,MTSA4
400385000,346974000,1087490000,84682000,1091335000,55100000,-,-53411000,53411000,0.00,Nível_1,24.65,Financeiro,Serviços_Financeiros_Diversos,RPAD3
172805000,9002000,206593000,454000,237339000,182095000,3820000,-163803000,167623000,0.00,Tradicional,22.00,Consumo_Cíclico,Bicicletas,BMKS3
197121000,581760000,315201000,10000000,971374000,415222000,393027000,384639000,8388000,80.00,Nível_1,61.57,Consumo_Cíclico,Fios_e_Tecidos,CEDO4
920872000,968913000,786260000,23932000,1612924000,1189129000,464820000,48041000,416779000,0.00,Tradicional,34.71,Materiais_Básicos,Artefatos_de_Ferro_e_Aço,PATI3
16220631000,23570291000,1420183000,132520000,14028666000,3690806000,8492910000,7349660000,1143250000,0.00,Nível_1,0.86,Utilidade_Pública,Gás,CGAS3
293570000,435035000,529743000,48046000,1063020000,594884000,386759000,141464000,245294000,80.00,Tradicional,66.52,Consumo_Cíclico,Fios_e_Tecidos,PTNT3
